P-TPT_mean,P-TPT_std,P-TPT_min,P-TPT_max,P-TPT_median,T-TPT_mean,T-TPT_std,T-TPT_min,T-TPT_max,T-TPT_median,P-MON-CKP_mean,P-MON-CKP_std,P-MON-CKP_min,P-MON-CKP_max,P-MON-CKP_median,T-JUS-CKP_mean,T-JUS-CKP_std,T-JUS-CKP_min,T-JUS-CKP_max,T-JUS-CKP_median,label
15836306.904330874,44731.57389072514,15760160.0,15939710.0,15827990.0,117.72218529452722,0.08126785385764125,117.5749,117.8944,117.7188,6806226.528060159,260576.3706405271,5857046.0,7349338.0,6839936.0,173.09610000000004,2.842368858917041e-14,173.0961,173.0961,173.0961,4
15992201.992753623,75420.66151693495,15859910.0,16119260.0,16003220.0,117.9214882943144,0.08375827093110874,117.7312,118.0827,117.9265,7001167.650780379,380097.11190440686,5959040.0,7720422.0,7079296.0,173.09610000000004,2.842368996832707e-14,173.0961,173.0961,173.0961,4
16096688.580169657,21185.050461594292,16059410.0,16139210.0,16095760.0,117.66027203448756,0.04935018633175026,117.5749,117.7702,117.6531,7116994.48463357,368608.3227686177,6118902.0,7760930.0,7184014.0,173.09610000000006,5.684737167322271e-14,173.0961,173.0961,173.0961,4
16096880.346332535,33039.89625844489,16039460.0,16199050.0,16087010.0,117.64216669013094,0.021038092668454193,117.614,117.6921,117.6531,7163882.7998029,354850.0580953374,6120349.0,7768163.0,7237506.0,173.09610000000006,5.68474206503065e-14,173.0961,173.0961,173.0961,4
16241078.159629682,32604.67886303793,16159160.0,16298800.0,16243280.0,117.62621328377053,0.01963079952847359,117.614,117.6921,117.614,7303475.6639079815,276553.35786149045,6398119.0,7803608.0,7371725.0,173.09610000000004,2.842370302697156e-14,173.0961,173.0961,173.0961,4
16277108.058684466,15049.7255904418,16238950.0,16298800.0,16280180.0,117.61453518286748,0.008203591420975024,117.5811,117.6531,117.614,7327673.962035879,246434.86419332167,6580406.0,7814458.0,7378272.0,173.09610000000006,5.684737167322271e-14,173.0961,173.0961,173.0961,4
16270705.032679738,20332.626920591883,16219000.0,16318750.0,16273080.0,117.5942894312335,0.01840859529231241,117.5749,117.6531,117.5913,7344706.890835767,223725.9051162382,6610064.0,7792034.0,7375153.0,173.09610000000006,5.684737167322271e-14,173.0961,173.0961,173.0961,4
16276876.099032123,18160.360665386725,16219000.0,16318750.0,16281850.0,117.58403785944733,0.017656364649759268,117.5359,117.614,117.5749,7339839.4283910785,213651.34434884688,6591980.0,7883177.0,7346173.0,173.09610000000004,2.842370302697156e-14,173.0961,173.0961,173.0961,4
16279222.24742555,17882.885400018997,16238950.0,16318750.0,16283510.0,117.58356724185919,0.017769226480223024,117.5749,117.6531,117.5749,7346033.507097133,186285.3562486403,6712057.0,7915005.0,7378272.0,173.09610000000006,5.684737442386633e-14,173.0961,173.0961,173.0961,4
16299898.12631875,14339.55501469604,16238950.0,16338700.0,16300800.0,117.59949646926432,0.016690258538315992,117.5749,117.614,117.6109,7351326.527641019,196765.90264004964,6709164.0,7833989.0,7385940.0,173.09610000000006,5.684741727243754e-14,173.0961,173.0961,173.0961,4
16284505.23657111,18425.609650749295,16238950.0,16318750.0,16287140.0,117.56995623434456,0.021933056324547937,117.5359,117.614,117.5749,7345761.324659059,220360.88672738973,6563046.0,7811565.0,7379791.5,173.09610000000006,5.684737442386633e-14,173.0961,173.0961,173.0961,4
16298423.289638823,17277.312052427667,16238950.0,16338700.0,16299920.0,117.57092648166226,0.029119365177333014,117.4577,117.614,117.5749,7339621.790963603,219068.95679746964,6677336.0,7765993.0,7403252.0,173.09610000000004,2.8423691349407174e-14,173.0961,173.0961,173.0961,4
16315860.079431439,11073.599038216753,16298800.0,16338700.0,16314260.0,117.58541124581942,0.012758401167199307,117.5749,117.614,117.5777,7354814.869704571,241079.09061340505,6610787.0,7760930.0,7424880.5,173.09610000000004,2.842368996832707e-14,173.0961,173.0961,173.0961,4
16318836.000844,12665.94363059698,16298800.0,16358650.0,16317420.0,117.57671876494587,0.006641311814411365,117.5749,117.614,117.5749,7361443.711773808,236103.0995837391,6611510.0,7760206.0,7441205.0,173.09610000000006,5.684741727243754e-14,173.0961,173.0961,173.0961,4
16322305.187906189,14234.04818665951,16298800.0,16358650.0,16321775.0,117.60522000565133,0.01678860808646344,117.5749,117.6531,117.614,7368888.867335405,210279.62882505578,6669379.0,7752972.0,7419094.0,173.09610000000004,2.842371739320494e-14,173.0961,173.0961,173.0961,4
16334289.901671583,12813.884970512823,16298800.0,16358650.0,16333450.0,117.6131241326029,0.007174660520548556,117.5749,117.6531,117.614,7364726.009551903,219168.3067182542,6633212.0,7767440.0,7435130.0,173.09610000000004,2.842370582765512e-14,173.0961,173.0961,173.0961,4
16334046.604088444,13291.949377632976,16298800.0,16358650.0,16333380.0,117.59458702544848,0.014509175263445995,117.5749,117.614,117.5946,7369394.300653595,233466.03941563613,6641891.0,7753696.0,7441928.0,173.09610000000006,5.684737167322271e-14,173.0961,173.0961,173.0961,4
16328109.382716049,14545.670921310799,16298800.0,16358650.0,16328060.0,117.57823534837522,0.014542227922473009,117.5359,117.614,117.5749,7375512.372215127,241283.02351125653,6609341.0,7799268.0,7451331.0,173.09610000000004,2.8423726227243897e-14,173.0961,173.0961,173.0961,4
16339815.152331019,24185.721952263844,16278850.0,16378600.0,16340030.0,117.60315753152898,0.018342970187523906,117.5749,117.6531,117.614,7380407.966558027,212580.46318056824,6647678.0,7735612.0,7456576.0,173.09610000000004,2.842372336907299e-14,173.0961,173.0961,173.0961,4
16349265.216720438,19057.347702964453,16298800.0,16378600.0,16350670.0,117.55022240145883,0.03485807140453497,117.4577,117.5749,117.5749,7389435.467527002,204824.9727948126,6705547.0,7737782.0,7467728.0,173.09610000000004,2.842370302697156e-14,173.0961,173.0961,173.0961,4
16309039.217076901,8910.114215859317,16278850.0,16338700.0,16308940.0,117.55366599916563,0.022147492807604547,117.4968,117.5749,117.5591,7374318.513141427,203284.58456013442,6740269.0,7737782.0,7440903.0,173.09610000000006,5.684737167322271e-14,173.0961,173.0961,173.0961,4
16310287.177974435,10250.848616557667,16278850.0,16338700.0,16309770.0,117.53596427869084,0.03226201100430682,117.4577,117.5749,117.5408,7378644.823711195,180011.1914296103,6746779.0,7652425.0,7438094.0,173.09610000000004,2.842370582765512e-14,173.0961,173.0961,173.0961,4
16352691.23098395,14566.939491553307,16318750.0,16378600.0,16352670.0,117.56084760642011,0.019875732629271378,117.4968,117.614,117.5749,7378658.912072575,177636.4927814452,6754012.0,7645915.0,7450182.0,173.09610000000004,2.842369300924792e-14,173.0961,173.0961,173.0961,4
16337748.727504605,12038.431549825988,16298800.0,16358650.0,16337540.0,117.50704147654812,0.0390596049218584,117.4187,117.5749,117.5037,7376582.200226725,175542.0265106806,6783670.0,7708125.0,7414584.0,173.09610000000004,2.842372336907299e-14,173.0961,173.0961,173.0961,4
16354297.473757872,11178.908798173428,16318750.0,16378600.0,16352670.0,117.56851829251224,0.012881994991320762,117.5359,117.614,117.5749,7362050.386424073,180842.79300335163,6816945.0,7666893.0,7401408.0,173.09610000000004,2.8423698562185874e-14,173.0961,173.0961,173.0961,4
16352833.129270673,11592.197118224729,16318750.0,16398550.0,16351450.0,117.60371492121044,0.023618338805980403,117.5749,117.6531,117.614,7374806.620555013,193729.1092464939,6871197.0,7716805.0,7415983.0,173.09610000000004,2.8423691349407174e-14,173.0961,173.0961,173.0961,4
16353150.342094285,10520.381661998275,16338700.0,16398550.0,16351340.0,117.6106245028508,0.016805313098678484,117.5749,117.6531,117.614,7360202.11514393,214230.41962198305,6830688.0,7717528.0,7392884.0,173.09610000000006,5.684737167322271e-14,173.0961,173.0961,173.0961,4
16352748.33026744,11065.149495443698,16318750.0,16378600.0,16351440.0,117.59595044573369,0.018767470042594415,117.5749,117.614,117.6081,7367112.307343993,214635.74819482042,6864687.0,7729102.0,7405086.0,173.09610000000004,2.842372051899173e-14,173.0961,173.0961,173.0961,4
16367634.473058082,8557.544928407717,16338700.0,16398550.0,16368130.0,117.58334124562633,0.01418575227462989,117.5749,117.614,117.5749,7369804.391882435,229386.57498227817,6851666.0,7746462.0,7407809.0,173.09610000000004,2.8423698562185874e-14,173.0961,173.0961,173.0961,4
16339884.625210555,11431.970980898976,16318750.0,16358650.0,16340700.0,117.59025115103874,0.02110377133965959,117.5749,117.6531,117.5756,7366330.024705222,220580.71796044585,6869750.0,7760930.0,7398605.0,173.09610000000006,5.684740885266081e-14,173.0961,173.0961,173.0961,4
16331718.997045998,9119.620515965828,16318750.0,16358650.0,16330530.0,117.57852368828246,0.009012317049183293,117.5749,117.614,117.5749,7362823.928681953,217185.17422065674,6853113.0,7730548.0,7389765.0,173.09610000000006,5.684741727243754e-14,173.0961,173.0961,173.0961,4
16323255.86677815,10622.965515788715,16298800.0,16338700.0,16325030.0,117.55558088071349,0.016277225991239874,117.5359,117.5749,117.5558,7363665.938266444,216335.89806756825,6873367.0,7719698.0,7400202.0,173.09610000000004,2.842368996832707e-14,173.0961,173.0961,173.0961,4
16314122.914188616,9987.293401597375,16298800.0,16338700.0,16313270.0,117.5737746247522,0.017515765584471196,117.5359,117.614,117.5749,7355757.942509204,219349.86859861013,6863240.0,7734888.0,7385353.0,173.09610000000004,2.842372194302331e-14,173.0961,173.0961,173.0961,4
16336941.403434085,11375.086579664683,16318750.0,16358650.0,16335710.0,117.58967364836101,0.026318156119709408,117.5359,117.6531,117.5866,7357984.128281538,218557.76433764782,6844432.0,7731272.0,7392740.0,173.09610000000004,2.8423726227243897e-14,173.0961,173.0961,173.0961,4
16322543.629888268,15023.076223425845,16298800.0,16358650.0,16321740.0,117.52993055865923,0.012129136567430802,117.4968,117.5749,117.5359,7369637.724162011,226499.89384974333,6870473.0,7750803.0,7403420.5,173.09610000000004,2.842369439457379e-14,173.0961,173.0961,173.0961,4
16308941.829028636,5761.100728536695,16298800.0,16318750.0,16309110.0,117.53868965468838,0.015374965875652026,117.4968,117.5749,117.5359,7359001.355558675,217627.8148590254,6864687.0,7718251.0,7390309.5,173.09610000000006,5.684740885266081e-14,173.0961,173.0961,173.0961,4
16315489.991608392,11016.703894282193,16298800.0,16338700.0,16313840.0,117.56704600000002,0.021322976707189162,117.4968,117.614,117.5749,7377204.61020979,194251.37504066352,6892175.0,7712464.0,7409569.5,173.09610000000004,2.84236971710387e-14,173.0961,173.0961,173.0961,4
16343749.150244584,12731.674754371023,16318750.0,16378600.0,16343690.0,117.5316267505241,0.04433582311250927,117.4577,117.5749,117.5485,7398881.748986723,136038.8253079854,6984041.0,7704588.0,7420685.0,173.09610000000004,2.8423695781836033e-14,173.0961,173.0961,173.0961,4
16351969.988874983,10570.509460954669,16318750.0,16378600.0,16355330.0,117.50154027256292,0.016984410658994652,117.4577,117.5359,117.4968,7413473.3936865525,107954.16311965535,7025996.0,7686134.0,7433730.0,173.09610000000006,5.684737167322271e-14,173.0961,173.0961,173.0961,4
16344233.459375879,42861.35434872402,16258900.0,16478350.0,16342100.0,117.48861262299691,0.04029062561397307,117.3796,117.5749,117.4809,7406463.445459657,239167.00265805126,6599937.0,8108142.0,7415842.0,173.09610000000006,5.684741446189971e-14,173.0961,173.0961,173.0961,4
16335495.880207602,19820.1573403237,16298800.0,16378600.0,16330560.0,117.58002485622109,0.03434965442600603,117.4968,117.6531,117.5749,7391254.804039837,111804.75547943439,7003571.0,7634341.0,7406049.0,173.09610000000004,2.842370302697156e-14,173.0961,173.0961,173.0961,4
16343490.051596709,23187.801544294547,16298800.0,16398550.0,16344350.0,117.50538838376794,0.038546635129776054,117.4577,117.5945,117.503,7391349.3239436615,145825.53575855377,6911705.0,7685700.0,7417607.0,173.09610000000004,2.8423691349407174e-14,173.0961,173.0961,173.0961,4
16313139.85109936,11830.597817685466,16278850.0,16338700.0,16314350.0,117.51158199276371,0.01751647142069025,117.4577,117.5359,117.5092,7381721.428750348,178550.21928484933,6861069.0,7714635.0,7410316.0,173.09610000000006,5.684737442386633e-14,173.0961,173.0961,173.0961,4
16310257.35451223,7102.976585128997,16298800.0,16338700.0,16310010.0,117.54683746134384,0.026241590879392512,117.4968,117.5749,117.5491,7371611.231515322,181531.34621137986,6895068.0,7701614.0,7391913.0,173.09610000000006,5.684741446189971e-14,173.0961,173.0961,173.0961,4
16310070.605975593,10202.568305361114,16278850.0,16338700.0,16309110.0,117.5298770795343,0.029504921394157262,117.4942,117.5749,117.5268,7379019.242390237,182596.5669378836,6921108.0,7678467.0,7403132.0,173.09610000000004,2.842370302697156e-14,173.0961,173.0961,173.0961,4
16288662.731234185,9159.34921589861,16258900.0,16318750.0,16288830.0,117.51079035704245,0.04876193005746228,117.4577,117.614,117.4956,7368935.184706213,187041.6815552792,6906641.0,7705231.0,7394644.5,173.09610000000006,5.684741446189971e-14,173.0961,173.0961,173.0961,4
16319767.27003386,13877.212110337297,16278850.0,16358650.0,16321080.0,117.59233075620769,0.019852369108335616,117.5749,117.6531,117.586,7368156.681715576,178921.5110311749,6890004.0,7701614.0,7392176.5,173.09610000000006,5.684742912000104e-14,173.0961,173.0961,173.0961,4
16327113.257342657,10663.91639670908,16298800.0,16358650.0,16327715.0,117.59134282517483,0.02226193464995497,117.5749,117.6531,117.5758,7378847.761398601,180612.50412893656,6940639.0,7716081.0,7402721.5,173.09610000000004,2.84236971710387e-14,173.0961,173.0961,173.0961,4
16349108.312092891,12508.589178654605,16318750.0,16398550.0,16348680.0,117.60704287737185,0.026822740070569485,117.5749,117.6531,117.6073,7376611.0369583685,174385.54536545434,6938469.0,7689317.0,7403131.5,173.09610000000004,2.842372194302331e-14,173.0961,173.0961,173.0961,4
16362161.038120693,14648.045419108414,16318750.0,16398550.0,16362640.0,117.57602046701366,0.020684554099253977,117.535,117.6531,117.5749,7407322.360247574,128409.9945038134,6964510.0,7684977.0,7419142.0,173.09610000000006,5.684741727243754e-14,173.0961,173.0961,173.0961,4
16353167.159391996,11161.817017870366,16318750.0,16378600.0,16358650.0,117.51622941012411,0.024850201100928917,117.4577,117.5749,117.518,7426607.048389346,104451.83703123937,6978977.0,7677744.0,7443821.0,173.09610000000004,2.8423691349407174e-14,173.0961,173.0961,173.0961,4
16346493.447364762,12261.877229466882,16318750.0,16378600.0,16348180.0,117.52198983451537,0.028268061728649038,117.4577,117.5749,117.5235,7424490.8019746905,97276.03974923698,6968127.0,7622044.0,7435589.0,173.09610000000006,5.684737167322271e-14,173.0961,173.0961,173.0961,4
16166223.78250591,14566.022700720992,16139210.0,16219000.0,16166300.0,118.01311617299402,0.04489354031840157,117.9265,118.1001,118.0226,7011746.265192602,315137.23483446735,6114562.0,7672680.0,6999690.0,173.09610000000006,5.684737167322271e-14,173.0961,173.0961,173.0961,4
16170287.036624426,16366.54540650187,16139210.0,16219000.0,16170130.0,118.0796463584459,0.02266056007487812,118.0437,118.1218,118.077,6996154.532098593,343857.8798928547,6023419.0,7633618.0,7031863.0,173.09610000000004,2.842368858917041e-14,173.0961,173.0961,173.0961,4
16152822.77179236,19593.12277602169,16099310.0,16199050.0,16154170.0,118.06066710507905,0.014356480910625217,118.0046,118.1218,118.0609,6970980.500629635,374223.2667458169,5930105.0,7637959.0,7019034.0,173.0961,0.0,173.0961,173.0961,173.0961,4
16148700.045007033,20616.705554553067,16099310.0,16199050.0,16150510.0,118.03188087201124,0.0305254603154695,117.9655,118.0827,118.0329,6996012.995499297,372189.1412631913,5936616.0,7686423.0,7037682.0,173.09610000000006,5.68474167100137e-14,173.0961,173.0961,173.0961,4
16151743.87150838,19836.283106654053,16099310.0,16199050.0,16153000.0,118.0415823603352,0.028094650804784103,117.9655,118.0827,118.0445,7000904.28603352,367237.5155485444,5996655.0,7622768.0,7042576.0,173.09610000000004,2.842369439457379e-14,173.0961,173.0961,173.0961,4
16152209.8204093,19818.06683230461,16099310.0,16199050.0,16152750.0,118.01355209522484,0.019663184935868952,117.9655,118.0437,118.0153,7013122.933453988,371812.56542148243,5927935.0,7701614.0,7066658.0,173.09610000000004,2.8423688038045404e-14,173.0961,173.0961,173.0961,4
16140994.5460943,17893.362725876937,16099310.0,16179100.0,16139370.0,118.00934491203377,0.024665097283619684,117.9655,118.0827,118.0104,7030262.08557354,360546.4362479567,5959040.0,7688593.0,7070892.0,173.09610000000004,2.842370976185811e-14,173.0961,173.0961,173.0961,4
16127969.936048936,20266.332792375255,16079360.0,16179100.0,16127940.0,117.95203401918532,0.023925994206369008,117.9265,118.0046,117.9474,7012642.285972473,375083.529105721,5959763.0,7638682.0,7071146.0,173.09610000000006,5.684737057403611e-14,173.0961,173.0961,173.0961,4
16131305.84216397,20189.3488434713,16079360.0,16179100.0,16129560.0,117.98541271611825,0.02178843872232454,117.9265,118.0437,117.9852,7039531.752230898,356779.92416799365,6030653.0,7678467.0,7075305.0,173.09610000000006,5.684738214607417e-14,173.0961,173.0961,173.0961,4
16154407.962496502,21060.42654973578,16099310.0,16199050.0,16156160.0,117.97699231738035,0.02170546998623104,117.9265,118.0437,117.97755000000001,7046381.9535404425,388209.51603159547,5982911.0,7716081.0,7116077.5,173.09610000000006,5.684739656760137e-14,173.0961,173.0961,173.0961,4
16137492.372999305,18374.51910435505,16099310.0,16179100.0,16137880.0,117.94067457202506,0.018568037788786584,117.9265,118.0046,117.931,7035720.757550452,391216.03916710446,5965550.0,7703061.0,7088253.0,173.09610000000006,5.68473749744545e-14,173.0961,173.0961,173.0961,4
16129857.15122768,16770.18995109964,16099310.0,16159160.0,16129955.0,117.92712569754465,0.01748040568811562,117.8874,117.9655,117.9265,7056137.792410715,410235.74393336184,5927935.0,7694380.0,7145141.5,173.09610000000004,2.842369217898017e-14,173.0961,173.0961,173.0961,4
16128250.550028425,20016.026027531294,16079360.0,16179100.0,16128630.0,117.91616988345652,0.020736279399668732,117.8484,117.9655,117.9265,7051772.472853894,415298.8984026568,6003165.0,7726932.0,7136498.5,173.09610000000006,5.68474587612332e-14,173.0961,173.0961,173.0961,4
16135240.0028169,19626.52345507985,16099310.0,16199050.0,16134550.0,117.93504219718311,0.01222361461073622,117.9265,117.9655,117.9265,7052442.410704225,409488.2180666795,5995931.0,7721868.0,7129100.5,173.09610000000006,5.684742234138211e-14,173.0961,173.0961,173.0961,4
16148730.026477147,18992.43181195349,16099310.0,16199050.0,16149180.0,117.92772100055743,0.0055044271724670295,117.9265,117.9655,117.9265,7064544.85367893,426811.7884134701,5989421.0,7739952.0,7136356.5,173.09610000000004,2.842368996832707e-14,173.0961,173.0961,173.0961,4
16147936.052887961,22892.13894205638,16099310.0,16199050.0,16149030.0,117.89861824634656,0.03567851512888239,117.7702,117.9265,117.9202,7080602.578427279,421919.1655560468,5930829.0,7783353.0,7158959.0,173.09610000000006,5.68473749744545e-14,173.0961,173.0961,173.0961,4
16132144.859826185,21828.51070703964,16079360.0,16179100.0,16132740.0,117.8371381553126,0.034758489526406054,117.7702,117.9265,117.83915,7067591.11900757,418818.700331711,5953253.0,7753696.0,7141225.0,173.09610000000004,2.842370162957446e-14,173.0961,173.0961,173.0961,4
16142004.972646935,23070.10642759936,16099310.0,16199050.0,16142200.0,117.86015633328657,0.026175146164499147,117.7702,117.9265,117.8629,7077517.222892411,424087.81158695364,5938062.0,7774673.0,7155789.0,173.09610000000004,2.842370302697156e-14,173.0961,173.0961,173.0961,4
16149034.71825063,21701.176456772446,16099310.0,16199050.0,16149510.0,117.8423929352397,0.026617601642913106,117.7702,117.8874,117.8423,7098934.3993552,415738.38420878386,5995208.0,7775397.0,7188999.0,173.09610000000004,2.842370162957446e-14,173.0961,173.0961,173.0961,4
16147989.782881003,20376.921147015673,16079360.0,16199050.0,16148180.0,117.86580544189283,0.018215693329278203,117.7702,117.8874,117.8681,7089221.924565066,425156.9090772892,5963380.0,7784801.0,7177210.0,173.09610000000006,5.68473749744545e-14,173.0961,173.0961,173.0961,4
16151978.141160028,21856.210868294387,16099310.0,16199050.0,16151840.0,117.85235517819706,0.023040350693619246,117.8093,117.9265,117.851,7102636.728860936,434943.99879772856,5960487.0,7782630.0,7210061.0,173.09610000000004,2.8423695781836033e-14,173.0961,173.0961,173.0961,4
16141965.816297956,20657.334308824353,16099310.0,16199050.0,16141530.0,117.8261333099972,0.04002028579144168,117.7702,117.9265,117.8171,7117507.347941753,414264.49241654814,5982911.0,7800714.0,7213989.0,173.09610000000004,2.8423699397809236e-14,173.0961,173.0961,173.0961,4
16154357.608907446,21393.42917525228,16099310.0,16219000.0,16153120.0,117.77292346555322,0.029183033538465363,117.6531,117.8484,117.7775,7112301.291718858,398001.5944474007,6066821.0,7768163.0,7194433.0,173.09610000000006,5.68473749744545e-14,173.0961,173.0961,173.0961,4
16152703.104952166,20911.02296822993,16099310.0,16199050.0,16152135.0,117.62731897861563,0.03929733551111,117.5749,117.7312,117.6212,7127282.082442318,404391.09257558937,6067544.0,7786247.0,7208246.5,173.09610000000004,2.842370891750982e-14,173.0961,173.0961,173.0961,4
16151373.609859155,18045.3882947074,16119260.0,16199050.0,16152510.0,117.57491698591551,0.01358341159292053,117.5359,117.6531,117.5749,7129503.656056338,385710.7397931315,6084904.0,7789140.0,7213009.0,173.09610000000006,5.684742234138211e-14,173.0961,173.0961,173.0961,4
16164795.33192389,23153.272164526315,16119260.0,16219000.0,16164470.0,117.64305729386892,0.02034662844263293,117.614,117.6921,117.6394,7137227.714305849,380906.4124313344,6050183.0,7757313.0,7216432.0,173.09610000000006,5.684742516301977e-14,173.0961,173.0961,173.0961,4
16180760.533802817,21735.135496915813,16139210.0,16238950.0,16179520.0,117.62366587323943,0.014148961710788614,117.614,117.6531,117.614,7150332.139436619,391298.05024996755,6089244.0,7808672.0,7233425.5,173.09610000000006,5.684742234138211e-14,173.0961,173.0961,173.0961,4
16185056.441761363,18405.58371335325,16139210.0,16219000.0,16182845.0,117.61557779829548,0.006212351987338499,117.614,117.6531,117.614,7153928.871164773,383590.33145757363,6081288.0,7811565.0,7216209.5,173.09610000000004,2.842372823279533e-14,173.0961,173.0961,173.0961,4
16181740.688492343,19901.34239848454,16139210.0,16219000.0,16180100.0,117.59701620064634,0.020833347348165082,117.5359,117.6531,117.5983,7149396.486300408,400523.93379392056,6052353.0,7815905.0,7243149.0,173.09610000000006,5.684741277747276e-14,173.0961,173.0961,173.0961,4
16165386.150424024,21656.72887076226,16099310.0,16219000.0,16164140.0,117.58525018768248,0.015791222614425254,117.5359,117.614,117.5769,7163363.513554845,387755.7118502481,6074777.0,7842669.0,7236710.0,173.09610000000006,5.684737057403611e-14,173.0961,173.0961,173.0961,4
17800817.112254832,16522.044539542087,17740190.0,17843610.0,17800780.0,106.58399421338156,0.0022858757747113477,106.58,106.588,106.584,9657383.648629852,108389.65772328153,9327484.0,9852484.0,9680817.0,67.56785038391989,0.5652002401558189,65.60014,68.64681,67.7013,4
17798313.932960894,18781.172756179916,17749390.0,17843610.0,17797230.0,106.58908861379213,0.007199320612830616,106.5586,106.5948,106.591,9651244.125677742,122125.41610359807,9352484.0,9851650.0,9678317.0,67.56015552358225,0.5876502438648918,65.97348,68.47348,67.73196,4
17792714.85858303,17964.873666222175,17737890.0,17834420.0,17791170.0,106.54963041164939,0.0050768649211395105,106.5408,106.5584,106.5496,9647599.365863904,120845.61362067806,9364984.0,9843317.0,9672560.0,67.5123196625595,0.5880274044541779,65.92014,68.43348,67.655365,4
17776445.75892857,19893.993003448057,17724100.0,17822930.0,17778220.0,106.53193441685268,0.0050952271179630195,106.5231,106.5408,106.5319,9644055.419503348,122662.30653550061,9358317.0,9844984.0,9670476.0,67.42762401227678,0.5970340687611362,65.88681,68.37348,67.57833500000001,4
17775199.850891862,19110.649793916164,17724100.0,17818330.0,17774250.0,106.51421644370123,0.00510094695920211,106.5054,106.523,106.5142,9642078.838210702,119951.32666995266,9357484.0,9851650.0,9664659.0,67.54980844342252,0.6279240759617741,65.84014,69.34682,67.67112,4
17784287.967468373,15727.051811704589,17740190.0,17827530.0,17784480.0,106.50672489920755,0.004642081697960004,106.5003,106.5162,106.5053,9641891.737661615,118692.772633084,9353317.0,9844150.0,9665817.0,68.10789611427778,0.5984077042264044,66.52014,69.37348,68.23644,4
17786222.769102063,13147.63279178271,17747090.0,17818330.0,17786160.0,106.52730959286114,0.006372285857913611,106.5163,106.5383,106.5273,9639927.0062744,115941.05614827835,9353317.0,9849150.0,9658128.0,67.90093951617402,0.5837174825269882,66.02014,69.04015,67.9987,4
17782745.534890223,12760.948485743937,17744790.0,17816030.0,17781770.0,106.5495008670116,0.006353834750086202,106.5385,106.5605,106.5495,9635002.8314921,116062.79234553866,9352484.0,9844984.0,9652484.0,67.90585962243043,0.586260036625146,65.98014,69.04015,68.01754,4
17779834.250037163,13183.142867748176,17740190.0,17816030.0,17778850.0,106.56232619118524,0.006848815660022944,106.5183,106.6128,106.5616,9636574.956826465,114703.46772160297,9352484.0,9844984.0,9656954.0,68.19611959661871,0.5373978870384034,66.67348,69.16015,68.28631,4
17771290.417536534,16016.895914171891,17737890.0,17811440.0,17771120.0,106.55018263048018,0.0035656414622467713,106.544,106.5564,106.5502,9635438.902296452,114341.3369877543,9358317.0,9847484.0,9651499.0,68.18757494641615,0.5491587035677431,66.63348,69.14014,68.2691,4
17768610.32153434,16445.01632151199,17737890.0,17811440.0,17768190.0,106.53772565223522,0.0035189141135530274,106.5316,106.5438,106.5377,9632825.53645466,113988.64574425848,9348317.0,9844150.0,9649151.0,68.17806670145255,0.5551992801159942,66.64681,69.13348,68.25515,4
17770140.55884009,15323.988366871996,17737890.0,17816030.0,17770700.0,106.52536082488739,0.0035252143308713477,106.5193,106.5315,106.5254,9631010.25633446,114667.80737536459,9345817.0,9839150.0,9649075.0,68.09824468186936,0.5537215405898809,66.52014,69.04015,68.17593,4
17772557.812981915,14776.855963473545,17740190.0,17816030.0,17772580.0,106.53556698443852,0.030211902201111297,106.5138,106.5858,106.5169,9622906.19301188,112581.35987032272,9346651.0,9835817.0,9635363.0,68.05480652461323,0.5518549775995719,66.57348,69.03348,68.138785,4
17769247.948070176,13537.375299936837,17737890.0,17811440.0,17770070.0,106.56429911578947,0.0077646766034008795,106.5508,106.5777,106.5643,9621281.135298247,111087.66136964853,9342484.0,9836650.0,9638696.0,68.10625412210527,0.5407135211387155,66.55347,69.06015,68.18684,4
17759601.41658509,12143.339634364325,17737890.0,17793050.0,17757740.0,106.53716934694448,0.00779300619616457,106.5237,106.5507,106.5372,9618430.305132149,113634.28896072003,9348317.0,9833317.0,9632939.0,68.14065606488603,0.5566716047978925,66.60681,69.12682,68.22865,4
17758586.347070366,11961.853760236234,17728700.0,17793050.0,17756910.0,106.50995856462013,0.007774569793190336,106.4965,106.5234,106.51,9619503.01401738,112402.81435734822,9342484.0,9831650.0,9637446.0,68.21130380431735,0.5405811873662442,66.66681,69.16015,68.29195999999999,4
17763724.37056614,13889.141580760814,17717210.0,17793050.0,17763170.0,106.48620950062595,0.00509097154287004,106.4778,106.4965,106.4859,9619472.729169564,112118.75124934639,9340817.0,9835817.0,9634908.0,68.19784465015996,0.5479869906317049,66.64014,69.17348,68.28831,4
17764435.785915494,15546.42123180054,17717210.0,17793050.0,17766520.0,106.51096991549295,0.011496402261566584,106.4911,106.5309,106.511,9613893.22943662,112510.8845241304,9335817.0,9831650.0,9631121.0,68.0591630830986,0.5439606262839818,66.52014,69.03348,68.14262500000001,4
17764029.419363998,17160.05014115543,17714910.0,17793050.0,17767770.0,106.55347428773919,0.012309397728588483,106.5316,106.5654,106.5635,9610663.564958958,106950.86035314311,9331651.0,9823317.0,9621651.0,68.13022832012454,0.5271042883211919,66.55347,69.11348,68.22542,4
